APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500662,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Yellow,,,,,,
1500663,,Standard Polyurethane Rod Other ShD with FRAS - Orange 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Orange,,,,,,
1500664,,Standard Polyurethane Rod  Other ShD with FRAS - Green 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Green,,,,,,
1500665,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Dark Blue,,,,,,
1500666,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Sky Blue,,,,,,
1500667,,Standard Polyurethane Rod  Other ShD with FRAS - Black 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Black,,,,,,
1500668,,Standard Polyurethane Rod 90/95 ShD - Red 70mm ,Polyurethane Rod,1,1,118.26,,,,,,15,118.26,,,Rod,Each,,,236.53,1000,,,,Rod,Red,,,,,,
1500669,,Standard Polyurethane Rod 90/95 ShD - Yellow 70mm ,Polyurethane Rod,1,1,118.26,,,,,,15,118.26,,,Rod,Each,,,236.53,1000,,,70mm ,Rod,Yellow,,,,,,
1500670,,Standard Polyurethane Rod 90/95 ShD - Orange 70mm ,Polyurethane Rod,1,1,130.09,,,,,,15,130.09,,,Rod,Each,,,260.18,1000,,,70mm ,Rod,Orange,,,,,,
1500671,,Standard Polyurethane Rod 90/95 ShD - Green 70mm ,Polyurethane Rod,1,1,130.09,,,,,,15,130.09,,,Rod,Each,,,260.18,1000,,,70mm ,Rod,Green,,,,,,
1500672,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 70mm ,Polyurethane Rod,1,1,130.09,,,,,,15,130.09,,,Rod,Each,,,260.18,1000,,,70mm ,Rod,Dark Blue,,,,,,
1500673,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 70mm ,Polyurethane Rod,1,1,130.09,,,,,,15,130.09,,,Rod,Each,,,260.18,1000,,,70mm ,Rod,Sky Blue,,,,,,
1500674,,Standard Polyurethane Rod 90/95 ShD - Black 70mm ,Polyurethane Rod,1,1,130.09,,,,,,15,130.09,,,Rod,Each,,,260.18,1000,,,70mm ,Rod,Black,,,,,,
1500675,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 70mm ,Polyurethane Rod,1,1,141.92,,,,,,15,141.92,,,Rod,Each,,,283.84,1000,,,70mm ,Rod,Red,,,,,,
1500676,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 70mm ,Polyurethane Rod,1,1,141.92,,,,,,15,141.92,,,Rod,Each,,,283.84,1000,,,70mm ,Rod,Yellow,,,,,,
1500677,,Standard Polyurethane Rod Other ShD - Red 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Red,,,,,,
1500678,,Standard Polyurethane Rod Other ShD  - Yellow 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Yellow,,,,,,
1500679,,Standard Polyurethane Rod Other ShD - Orange 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Orange,,,,,,
1500680,,Standard Polyurethane Rod  Other ShD - Green 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Green,,,,,,
1500681,,Standard Polyurethane Rod  Other ShD  - Dark Blue 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Dark Blue,,,,,,
1500682,,Standard Polyurethane Rod  Other ShD - Sky Blue 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Sky Blue,,,,,,
1500683,,Standard Polyurethane Rod  Other ShD - Black 70mm ,Polyurethane Rod,1,1,136.00,,,,,,15,136.00,,,Rod,Each,,,272.00,1000,,,70mm ,Rod,Black,,,,,,
1500684,,Standard Polyurethane Rod Other ShD with FRAS - Red 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Red,,,,,,
1500685,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Yellow,,,,,,
1500686,,Standard Polyurethane Rod Other ShD with FRAS - Orange 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Orange,,,,,,
1500687,,Standard Polyurethane Rod  Other ShD with FRAS - Green 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Green,,,,,,
1500688,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Dark Blue,,,,,,
1500689,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Sky Blue,,,,,,
1500690,,Standard Polyurethane Rod  Other ShD with FRAS - Black 70mm ,Polyurethane Rod,1,1,147.83,,,,,,15,147.83,,,Rod,Each,,,295.65,1000,,,70mm ,Rod,Black,,,,,,
1500691,,Standard Polyurethane Rod 90/95 ShD - Red 80mm ,Polyurethane Rod,1,1,142.76,,,,,,15,142.76,,,Rod,Each,,,285.53,1000,,,,Rod,Red,,,,,,
1500692,,Standard Polyurethane Rod 90/95 ShD - Yellow 80mm ,Polyurethane Rod,1,1,142.76,,,,,,15,142.76,,,Rod,Each,,,285.53,1000,,,80mm ,Rod,Yellow,,,,,,
1500693,,Standard Polyurethane Rod 90/95 ShD - Orange 80mm ,Polyurethane Rod,1,1,157.04,,,,,,15,157.04,,,Rod,Each,,,314.07,1000,,,80mm ,Rod,Orange,,,,,,
1500694,,Standard Polyurethane Rod 90/95 ShD - Green 80mm ,Polyurethane Rod,1,1,157.04,,,,,,15,157.04,,,Rod,Each,,,314.07,1000,,,80mm ,Rod,Green,,,,,,
1500695,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 80mm ,Polyurethane Rod,1,1,157.04,,,,,,15,157.04,,,Rod,Each,,,314.07,1000,,,80mm ,Rod,Dark Blue,,,,,,
1500696,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 80mm ,Polyurethane Rod,1,1,157.04,,,,,,15,157.04,,,Rod,Each,,,314.07,1000,,,80mm ,Rod,Sky Blue,,,,,,
1500697,,Standard Polyurethane Rod 90/95 ShD - Black 80mm ,Polyurethane Rod,1,1,157.04,,,,,,15,157.04,,,Rod,Each,,,314.07,1000,,,80mm ,Rod,Black,,,,,,
1500698,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 80mm ,Polyurethane Rod,1,1,171.32,,,,,,15,171.32,,,Rod,Each,,,342.64,1000,,,80mm ,Rod,Red,,,,,,
1500699,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 80mm ,Polyurethane Rod,1,1,171.32,,,,,,15,171.32,,,Rod,Each,,,342.64,1000,,,80mm ,Rod,Yellow,,,,,,
1500700,,Standard Polyurethane Rod Other ShD - Red 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Red,,,,,,
1500701,,Standard Polyurethane Rod Other ShD  - Yellow 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Yellow,,,,,,
1500702,,Standard Polyurethane Rod Other ShD - Orange 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Orange,,,,,,
1500703,,Standard Polyurethane Rod  Other ShD - Green 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Green,,,,,,
1500704,,Standard Polyurethane Rod  Other ShD  - Dark Blue 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Dark Blue,,,,,,
1500705,,Standard Polyurethane Rod  Other ShD - Sky Blue 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Sky Blue,,,,,,
1500706,,Standard Polyurethane Rod  Other ShD - Black 80mm ,Polyurethane Rod,1,1,164.18,,,,,,15,164.18,,,Rod,Each,,,328.36,1000,,,80mm ,Rod,Black,,,,,,
1500707,,Standard Polyurethane Rod Other ShD with FRAS - Red 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Red,,,,,,
1500708,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Yellow,,,,,,
1500709,,Standard Polyurethane Rod Other ShD with FRAS - Orange 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Orange,,,,,,
1500710,,Standard Polyurethane Rod  Other ShD with FRAS - Green 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Green,,,,,,
1500711,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Dark Blue,,,,,,
1500712,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Sky Blue,,,,,,
1500713,,Standard Polyurethane Rod  Other ShD with FRAS - Black 80mm ,Polyurethane Rod,1,1,178.45,,,,,,15,178.45,,,Rod,Each,,,356.91,1000,,,80mm ,Rod,Black,,,,,,
1500714,,Standard Polyurethane Rod 90/95 ShD - Red 94mm ,Polyurethane Rod,1,1,182.53,,,,,,15,182.53,,,Rod,Each,,,365.05,1000,,,,Rod,Red,,,,,,
1500715,,Standard Polyurethane Rod 90/95 ShD - Yellow 100mm ,Polyurethane Rod,1,1,182.53,,,,,,15,182.53,,,Rod,Each,,,365.05,1000,,,94mm ,Rod,Yellow,,,,,,
1500716,,Standard Polyurethane Rod 90/95 ShD - Orange 94mm ,Polyurethane Rod,1,1,200.78,,,,,,15,200.78,,,Rod,Each,,,401.56,1000,,,94mm ,Rod,Orange,,,,,,
1500717,,Standard Polyurethane Rod 90/95 ShD - Green 94mm ,Polyurethane Rod,1,1,200.78,,,,,,15,200.78,,,Rod,Each,,,401.56,1000,,,94mm ,Rod,Green,,,,,,
1500718,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 94mm ,Polyurethane Rod,1,1,200.78,,,,,,15,200.78,,,Rod,Each,,,401.56,1000,,,94mm ,Rod,Dark Blue,,,,,,
1500719,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 94mm ,Polyurethane Rod,1,1,200.78,,,,,,15,200.78,,,Rod,Each,,,401.56,1000,,,94mm ,Rod,Sky Blue,,,,,,
1500720,,Standard Polyurethane Rod 90/95 ShD - Black 94mm ,Polyurethane Rod,1,1,200.78,,,,,,15,200.78,,,Rod,Each,,,401.56,1000,,,94mm ,Rod,Black,,,,,,
1500721,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 94mm ,Polyurethane Rod,1,1,219.04,,,,,,15,219.04,,,Rod,Each,,,438.07,1000,,,94mm ,Rod,Red,,,,,,
1500722,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 94mm ,Polyurethane Rod,1,1,219.04,,,,,,15,219.04,,,Rod,Each,,,438.07,1000,,,94mm ,Rod,Yellow,,,,,,
1500723,,Standard Polyurethane Rod Other ShD - Red 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Red,,,,,,
1500724,,Standard Polyurethane Rod Other ShD  - Yellow 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Yellow,,,,,,
1500725,,Standard Polyurethane Rod Other ShD - Orange 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Orange,,,,,,
1500726,,Standard Polyurethane Rod  Other ShD - Green 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Green,,,,,,
1500727,,Standard Polyurethane Rod  Other ShD  - Dark Blue 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Dark Blue,,,,,,
1500728,,Standard Polyurethane Rod  Other ShD - Sky Blue 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Sky Blue,,,,,,
1500729,,Standard Polyurethane Rod  Other ShD - Black 94mm ,Polyurethane Rod,1,1,209.91,,,,,,15,209.91,,,Rod,Each,,,419.82,1000,,,94mm ,Rod,Black,,,,,,
1500730,,Standard Polyurethane Rod Other ShD with FRAS - Red 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Red,,,,,,
1500731,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Yellow,,,,,,
1500732,,Standard Polyurethane Rod Other ShD with FRAS - Orange 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Orange,,,,,,
1500733,,Standard Polyurethane Rod  Other ShD with FRAS - Green 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Green,,,,,,
1500734,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Dark Blue,,,,,,
1500735,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Sky Blue,,,,,,
1500736,,Standard Polyurethane Rod  Other ShD with FRAS - Black 94mm ,Polyurethane Rod,1,1,228.16,,,,,,15,228.16,,,Rod,Each,,,456.33,1000,,,94mm ,Rod,Black,,,,,,
1500737,,Standard Polyurethane Rod 90/95 ShD - Red 100mm ,Polyurethane Rod,1,1,192.70,,,,,,15,192.70,,,Rod,Each,,,385.40,1000,,,,Rod,Red,,,,,,
1500738,,Standard Polyurethane Rod 90/95 ShD - Yellow 100mm ,Polyurethane Rod,1,1,192.70,,,,,,15,192.70,,,Rod,Each,,,385.40,1000,,,100mm ,Rod,Yellow,,,,,,
1500739,,Standard Polyurethane Rod 90/95 ShD - Orange 100mm ,Polyurethane Rod,1,1,211.97,,,,,,15,211.97,,,Rod,Each,,,423.95,1000,,,100mm ,Rod,Orange,,,,,,
1500740,,Standard Polyurethane Rod 90/95 ShD - Green 100mm ,Polyurethane Rod,1,1,211.97,,,,,,15,211.97,,,Rod,Each,,,423.95,1000,,,100mm ,Rod,Green,,,,,,
1500741,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 100mm ,Polyurethane Rod,1,1,211.97,,,,,,15,211.97,,,Rod,Each,,,423.95,1000,,,100mm ,Rod,Dark Blue,,,,,,
1500742,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 100mm ,Polyurethane Rod,1,1,211.97,,,,,,15,211.97,,,Rod,Each,,,423.95,1000,,,100mm ,Rod,Sky Blue,,,,,,
1500743,,Standard Polyurethane Rod 90/95 ShD - Black 100mm ,Polyurethane Rod,1,1,211.97,,,,,,15,211.97,,,Rod,Each,,,423.95,1000,,,100mm ,Rod,Black,,,,,,
1500744,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 100mm ,Polyurethane Rod,1,1,231.24,,,,,,15,231.24,,,Rod,Each,,,462.47,1000,,,100mm ,Rod,Red,,,,,,
1500745,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 100mm ,Polyurethane Rod,1,1,231.24,,,,,,15,231.24,,,Rod,Each,,,462.47,1000,,,100mm ,Rod,Yellow,,,,,,
1500746,,Standard Polyurethane Rod Other ShD - Red 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Red,,,,,,
1500747,,Standard Polyurethane Rod Other ShD  - Yellow 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Yellow,,,,,,
1500748,,Standard Polyurethane Rod Other ShD - Orange 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Orange,,,,,,
1500749,,Standard Polyurethane Rod  Other ShD - Green 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Green,,,,,,
1500750,,Standard Polyurethane Rod  Other ShD  - Dark Blue 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Dark Blue,,,,,,
1500751,,Standard Polyurethane Rod  Other ShD - Sky Blue 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Sky Blue,,,,,,
1500752,,Standard Polyurethane Rod  Other ShD - Black 100mm ,Polyurethane Rod,1,1,221.61,,,,,,15,221.61,,,Rod,Each,,,443.22,1000,,,100mm ,Rod,Black,,,,,,
1500753,,Standard Polyurethane Rod Other ShD with FRAS - Red 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Red,,,,,,
1500754,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Yellow,,,,,,
1500755,,Standard Polyurethane Rod Other ShD with FRAS - Orange 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Orange,,,,,,
1500756,,Standard Polyurethane Rod  Other ShD with FRAS - Green 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Green,,,,,,
1500757,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Dark Blue,,,,,,
1500758,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Sky Blue,,,,,,
1500759,,Standard Polyurethane Rod  Other ShD with FRAS - Black 100mm ,Polyurethane Rod,1,1,240.87,,,,,,15,240.87,,,Rod,Each,,,481.75,1000,,,100mm ,Rod,Black,,,,,,
1500760,,Standard Polyurethane Rod 90/95 ShD - Red 16mm ,Polyurethane Rod,1,1,27.68,,,,,,15,27.68,,,Rod,Each,,,55.36,1000,,,,Rod,Red,,,,,,
1500761,,Standard Polyurethane Rod 90/95 ShD - Yellow 16mm ,Polyurethane Rod,1,1,27.68,,,,,,15,27.68,,,Rod,Each,,,55.36,1000,,,16mm ,Rod,Yellow,,,,,,
1500762,,Standard Polyurethane Rod 90/95 ShD - Orange 16mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,16mm ,Rod,Orange,,,,,,
1500763,,Standard Polyurethane Rod 90/95 ShD - Green 16mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,16mm ,Rod,Green,,,,,,
1500764,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 16mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,16mm ,Rod,Dark Blue,,,,,,
1500765,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 16mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,16mm ,Rod,Sky Blue,,,,,,
1500766,,Standard Polyurethane Rod 90/95 ShD - Black 16mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,16mm ,Rod,Black,,,,,,
1500767,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 16mm ,Polyurethane Rod,1,1,33.22,,,,,,15,33.22,,,Rod,Each,,,66.44,1000,,,16mm ,Rod,Red,,,,,,
1500768,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 16mm ,Polyurethane Rod,1,1,33.22,,,,,,15,33.22,,,Rod,Each,,,66.44,1000,,,16mm ,Rod,Yellow,,,,,,
1500769,,Standard Polyurethane Rod Other ShD - Red 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Red,,,,,,
1500770,,Standard Polyurethane Rod Other ShD  - Yellow 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Yellow,,,,,,
1500771,,Standard Polyurethane Rod Other ShD - Orange 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Orange,,,,,,
1500772,,Standard Polyurethane Rod  Other ShD - Green 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Green,,,,,,
1500773,,Standard Polyurethane Rod  Other ShD  - Dark Blue 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Dark Blue,,,,,,
1500774,,Standard Polyurethane Rod  Other ShD - Sky Blue 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Sky Blue,,,,,,
1500775,,Standard Polyurethane Rod  Other ShD - Black 16mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,16mm ,Rod,Black,,,,,,
1500776,,Standard Polyurethane Rod Other ShD with FRAS - Red 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Red,,,,,,
1500777,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Yellow,,,,,,
1500778,,Standard Polyurethane Rod Other ShD with FRAS - Orange 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Orange,,,,,,
1500779,,Standard Polyurethane Rod  Other ShD with FRAS - Green 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Green,,,,,,
1500780,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Dark Blue,,,,,,
1500781,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Sky Blue,,,,,,
1500782,,Standard Polyurethane Rod  Other ShD with FRAS - Black 16mm ,Polyurethane Rod,1,1,34.60,,,,,,15,34.60,,,Rod,Each,,,69.20,1000,,,16mm ,Rod,Black,,,,,,
