"APE code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP Discount %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price x 1 CTN","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account","Vendors/Price 1 - 4 CTN","Vendors/Price 5+ CTN"
1800520,7133,"Special Size Attach CTN Qty 100","Accessories",1,1,1.4,,,,,,18,1.4,,,"Accessories","Carton",,,2.52,,,,,,,,,,,,,1.08,0.95
1800521,7134,"a4 Attach CTN Qty 25","Accessories",1,1,13.69,,,,,,18,13.69,,,"Accessories","Carton",,,24.64,,,,,,,,,,,,,10.53,9.16
1800522,7135,"Divider CTN Qty 100","Accessories",1,1,1.38,,,,,,18,1.38,,,"Accessories","Carton",,,2.48,,,,,,,,,,,,,1.06,0.92
1800523,7136,"Jay Bar Hd 38Mm CTN Qty 1000","Accessories",1,1,0.51,,,,,,18,0.51,,,"Accessories","Carton",,,0.92,,,,,,,,,,,,,0.34,0.26
1800524,7137,"Jay Bar Hd 50Mm CTN Qty 1000","Accessories",1,1,0.55,,,,,,18,0.55,,,"Accessories","Carton",,,0.99,,,,,,,,,,,,,0.4,0.28
1800525,7138,"Jay Bar Hd 75Mm CTN Qty 1000","Accessories",1,1,0.7,,,,,,18,0.7,,,"Accessories","Carton",,,1.26,,,,,,,,,,,,,0.47,0.36
1800526,7139,"Jay Bar Hd 100Mm CTN Qty 1000","Accessories",1,1,0.78,,,,,,18,0.78,,,"Accessories","Carton",,,1.4,,,,,,,,,,,,,0.52,0.4
1800527,7145,"Sq Display Base - 150mm CTN Qty 25","Base",1,1,7.4,,,,,,18,7.4,,,"Base","Carton",,,13.32,,,,,,,,,,,,,5.69,4.95
1800528,7150,"Camlock 11 CTN Qty 50","Accessories",1,1,6.66,,,,,,18,6.66,,,"Accessories","Carton",,,11.99,,,,,,,,,,,,,5.12,4.46
1800529,7151,"Camlock16 CTN Qty 50","Accessories",1,1,6.66,,,,,,18,6.66,,,"Accessories","Carton",,,11.99,,,,,,,,,,,,,5.12,4.46
1800530,7152,"Ca Lock 22 CTN Qty 50","Accessories",1,1,7.4,,,,,,18,7.4,,,"Accessories","Carton",,,13.32,,,,,,,,,,,,,5.69,4.95
1800531,7155,"Acrylic Restoral Kit CTN Qty 2","Kit",1,1,51.8,,,,,,18,51.8,,,"Kit","Carton",,,93.24,,,,,,,,,,,,,39.9,34.65
1800532,7156,"Acrylic Restoral Kit CTN Qty 2","Kit",1,1,105,,,,,,18,105,,,"Kit","Carton",,,189,,,,,,,,,,,,,80.7,70.2
1800533,7157,"Acrylic Restoral Kit CTN Qty 2","Kit",1,1,167.7,,,,,,18,167.7,,,"Kit","Carton",,,301.86,,,,,,,,,,,,,129,113.3
1800534,7160,"Cam Lever 25 CTN Qty 50","Accessories",1,1,0.84,,,,,,18,0.84,,,"Accessories","Carton",,,1.51,,,,,,,,,,,,,0.65,0.56
1800535,7161,"Camlever 32 CTN Qty 50","Accessories",1,1,0.84,,,,,,18,0.84,,,"Accessories","Carton",,,1.51,,,,,,,,,,,,,0.65,0.56
1800536,7162,"Camlever Offset CTN Qty 50","Accessories",1,1,0.84,,,,,,18,0.84,,,"Accessories","Carton",,,1.51,,,,,,,,,,,,,0.65,0.56
1800537,7200,"140 t Table CTN Qty 100","Accessories",1,1,3.21,,,,,,18,3.21,,,"Accessories","Carton",,,5.78,,,,,,,,,,,,,2.47,2.15
1800538,7201,"215 t Table CTN Qty 50","Accessories",1,1,7.18,,,,,,18,7.18,,,"Accessories","Carton",,,12.92,,,,,,,,,,,,,5.52,4.8
1800539,7202,"305 t Table CTN Qty 25","Accessories",1,1,11.21,,,,,,18,11.21,,,"Accessories","Carton",,,20.18,,,,,,,,,,,,,8.63,7.5
1800540,7203,"Heavy Duty Bearing Unit CTN Qty 10","Accessories",1,1,25,,,,,,18,25,,,"Accessories","Carton",,,45,,,,,,,,,,,,,19.9,17.4
1800541,7205,"320mm dia-Turn Table CTN Qty 18","Accessories",1,1,8.65,,,,,,18,8.65,,,"Accessories","Carton",,,15.57,,,,,,,,,,,,,6.65,5.8
1800542,7206,"405mm dia-Turn Table CTN Qty 12","Accessories",1,1,13.57,,,,,,18,13.57,,,"Accessories","Carton",,,24.43,,,,,,,,,,,,,10.44,9.08
1800543,7210,"110 t Table CTN Qty 100","Accessories",1,1,2.47,,,,,,18,2.47,,,"Accessories","Carton",,,4.45,,,,,,,,,,,,,1.9,1.65
1800544,7215,"Acri-Bond 105 - 500 Ml CTN Qty 6","Accessories",1,1,25,,,,,,18,25,,,"Accessories","Carton",,,45,,,,,,,,,,,,,21.8,20.3
1800545,7216,"Acri-Bond 105 - 4 Litre CTN Qty 2","Accessories",1,1,137.2,,,,,,18,137.2,,,"Accessories","Carton",,,246.96,,,,,,,,,,,,,124.4,115.9
1800546,7220,"Acri-Bond 110 500Ml CTN Qty 6","Accessories",1,1,33.6,,,,,,18,33.6,,,"Accessories","Carton",,,60.48,,,,,,,,,,,,,28.7,26.8
1800547,7221,"Acri-Bond 110 100Ml Tube CTN Qty 10","Tube",1,1,15,,,,,,18,15,,,"Tube","Carton",,,27,,,,,,,,,,,,,12.8,11.9
1800548,7222,"Acri-Bond 110 4 Litre CTN Qty 2","Accessories",1,1,171.6,,,,,,18,171.6,,,"Accessories","Carton",,,308.88,,,,,,,,,,,,,155.5,144.8
1800549,7225,"Acri-Bond - 120 500 Ml CTN Qty 6","Accessories",1,1,39.8,,,,,,18,39.8,,,"Accessories","Carton",,,71.64,,,,,,,,,,,,,35.3,32.9
1800550,7226,"Acri-Bond - 120 4 Litre CTN Qty 2","Accessories",1,1,211.1,,,,,,18,211.1,,,"Accessories","Carton",,,379.98,,,,,,,,,,,,,191.4,178.2
1800551,7230,"Acri-Bond 125 500 Ml CTN Qty 6","Accessories",1,1,36.3,,,,,,18,36.3,,,"Accessories","Carton",,,65.34,,,,,,,,,,,,,31.1,29
1800552,7231,"Acri-Bond 125 4 Litre CTN Qty 2","Accessories",1,1,179.6,,,,,,18,179.6,,,"Accessories","Carton",,,323.28,,,,,,,,,,,,,163.8,151.6
1800553,7241,"Acri-Bond Cleaner 4.0 Litre CTN Qty 2","Accessories",1,1,79.2,,,,,,18,79.2,,,"Accessories","Carton",,,142.56,,,,,,,,,,,,,71.8,66.9
1800554,7242,"Acri-Bond Maskrem  1.0 Litre CTN Qty 6","Accessories",1,1,28.4,,,,,,18,28.4,,,"Accessories","Carton",,,51.12,,,,,,,,,,,,,24,22.3
1800555,7255,"Drill Set 7Pce 1/8"" - 1/2"" CTN Qty 1","Drill Bit",1,1,0,,,,,,18,0,,,"Drill Bit","Carton",,,0,,,,,,,,,,,,,128.72,119
1800556,7256,"Drill Set 29Pce 1/16"" - 1/2"" CTN Qty 1","Drill Bit",1,1,0,,,,,,18,0,,,"Drill Bit","Carton",,,0,,,,,,,,,,,,,511,470
1800557,7257,"Drill Set 37Pce 1/16"" - 1"" CTN Qty 1","Drill Bit",1,1,0,,,,,,18,0,,,"Drill Bit","Carton",,,0,,,,,,,,,,,,,686,630
1800558,7258,"Drill Set 8Pce 9/16"" - 1"" CTN Qty 1","Drill Bit",1,1,0,,,,,,18,0,0,,"Drill Bit","Carton",,,0,,,,,,,,,,,,,1195,1099
1800559,7265,"Plas Ctr CTN Qty 10","Accessories",1,1,11.54,,,,,,18,11.54,,,"Accessories","Carton",,,20.77,,,,,,,,,,,,,8.88,7.72
1800560,7268,"h/d Plas Cutter CTN Qty 10","Accessories",1,1,23.75,,,,,,18,23.75,,,"Accessories","Carton",,,42.75,,,,,,,,,,,,,18.27,15.89
1800561,7269,"Edge Scraper CTN Qty 10","Accessories",1,1,25.7,,,,,,18,25.7,,,"Accessories","Carton",,,46.26,,,,,,,,,,,,,19.77,17.19
1800562,7270,"Buff Comp Large CTN Qty 10","Accessories",1,1,19.73,,,,,,18,19.73,,,"Accessories","Carton",,,35.51,,,,,,,,,,,,,15.18,13.2
1800563,7271,"Buff Compound Basic Red CTN Qty 10","Accessories",1,1,12.58,,,,,,18,12.58,,,"Accessories","Carton",,,22.64,,,,,,,,,,,,,9.68,8.42
1800564,7272,"Buff Compound Final Blue CTN Qty 10","Accessories",1,1,28.52,,,,,,18,28.52,,,"Accessories","Carton",,,51.34,,,,,,,,,,,,,21.94,19.07
1800565,7275,"Ceramic Scraper - Small CTN Qty 3","Accessories",1,1,66.5,,,,,,18,66.5,,,"Accessories","Carton",,,119.7,,,,,,,,,,,,,63.6,59.5
1800566,7276,"Ceramic Scraper - Large CTN Qty 3","Accessories",1,1,66.5,,,,,,18,66.5,,,"Accessories","Carton",,,119.7,,,,,,,,,,,,,63.6,59.5
1800567,7321,"Peg b/ Plate 40w X 50h CTN Qty 100","Accessories",1,1,2.1,,,,,,18,2.1,,,"Accessories","Carton",,,3.78,,,,,,,,,,,,,1.61,1.4
1800568,7325,"Prong w/Pin-50mm CTN Qty 100","Accessories",1,1,0.84,,,,,,18,0.84,,,"Accessories","Carton",,,1.51,,,,,,,,,,,,,0.65,0.56
1800569,7326,"Prong w/Pin-100mm CTN Qty 100","Accessories",1,1,0.84,,,,,,18,0.84,,,"Accessories","Carton",,,1.51,,,,,,,,,,,,,0.65,0.56
1800570,7327,"Pin Fitting Plastic Hook 150Mm CTN Qty 100","Fitting",1,1,1,,,,,,18,1,,,"Fitting","Carton",,,1.8,,,,,,,,,,,,,0.77,0.68
1800571,7328,"Rod Collar CTN Qty 100","Rod",1,1,2.71,,,,,,18,2.71,,,"Rod","Carton",,,4.88,,,,,,,,,,,,,2.09,1.82
1800572,7329,"Pin Spec Disp Short CTN Qty 100","Accessories",1,1,1.23,,,,,,18,1.23,,,"Accessories","Carton",,,2.21,,,,,,,,,,,,,0.95,0.83
1800573,7330,"Curved Spec Rod Cl CTN Qty 100","Rod",1,1,2.47,,,,,,18,2.47,,,"Rod","Carton",,,4.45,,,,,,,,,,,,,1.9,1.65
1800574,7331,"Spec. Clip Rod CTN Qty 100","Rod",1,1,2.47,,,,,,18,2.47,,,"Rod","Carton",,,4.45,,,,,,,,,,,,,1.9,1.65
1800575,7332,"Rod Mount CTN Qty 100","Rod",1,1,2.1,,,,,,18,2.1,,,"Rod","Carton",,,3.78,,,,,,,,,,,,,1.61,1.4
1800576,7333,"Glue On Nose Bridge CTN Qty 200","Accessories",1,1,0.62,,,,,,18,0.62,,,"Accessories","Carton",,,1.12,,,,,,,,,,,,,0.47,0.41
1800577,7334,"Spec Clip-Glue CTN Qty 200","Clip",1,1,2,,,,,,18,2,,,"Clip","Carton",,,3.6,,,,,,,,,,,,,1.54,1.34
1800578,7335,"Spec Clip-Glue - Angled CTN Qty 200","Clip",1,1,2,,,,,,18,2,,,"Clip","Carton",,,3.6,,,,,,,,,,,,,1.54,1.34
1800579,7336,"Long Spec Clip w/Pin CTN Qty 200","Clip",1,1,2,,,,,,18,2,,,"Clip","Carton",,,3.6,,,,,,,,,,,,,1.54,1.34
1800580,7337,"Ring Grip CTN Qty 200","Accessories",1,1,0.81,,,,,,18,0.81,,,"Accessories","Carton",,,1.46,,,,,,,,,,,,,0.63,0.54
1800581,7338,"Watch Clip CTN Qty 200","Clip",1,1,1.33,,,,,,18,1.33,,,"Clip","Carton",,,2.39,,,,,,,,,,,,,1.02,0.89
1800582,7339,"Watch Disp Glue To Backing CTN Qty 200","Accessories",1,1,1.33,,,,,,18,1.33,,,"Accessories","Carton",,,2.39,,,,,,,,,,,,,1.02,0.89
1800583,7340,"Watch Clip Peg CTN Qty 200","Clip",1,1,1.33,,,,,,18,1.33,,,"Clip","Carton",,,2.39,,,,,,,,,,,,,1.02,0.89
1800584,7350,"Thrd Ac Rod - 1 End - 100mm CTN Qty 25","Rod",1,1,3.45,,,,,,18,3.45,,,"Rod","Carton",,,6.21,,,,,,,,,,,,,2.66,2.31
1800585,7351,"Thrd Ac Rod - 1 End - 152mm CTN Qty 25","Rod",1,1,4.19,,,,,,18,4.19,,,"Rod","Carton",,,7.54,,,,,,,,,,,,,3.23,2.81
1800586,7352,"Thrd Ac Rod - 1 End - 203mm CTN Qty 25","Rod",1,1,5.18,,,,,,18,5.18,,,"Rod","Carton",,,9.32,,,,,,,,,,,,,3.98,3.47
1800587,7353,"Thrd Ac Rod - 1 End - 254mm CTN Qty 25","Rod",1,1,6.41,,,,,,18,6.41,,,"Rod","Carton",,,11.54,,,,,,,,,,,,,4.93,4.29
1800588,7354,"Thrd Ac Rod - 1 End - 305mm CTN Qty 25","Rod",1,1,7.77,,,,,,18,7.77,,,"Rod","Carton",,,13.99,,,,,,,,,,,,,5.98,5.2
1800589,7360,"Thrd Ac Rod - 2 End - 100mm CTN Qty 25","Rod",1,1,5.33,,,,,,18,5.33,,,"Rod","Carton",,,9.59,,,,,,,,,,,,,4.1,3.56
1800590,7361,"Thrd Ac Rod - 2 End - 152mm CTN Qty 25","Rod",1,1,6.07,,,,,,18,6.07,,,"Rod","Carton",,,10.93,,,,,,,,,,,,,4.67,4.06
1800591,7362,"Thrd Ac Rod - 2 End - 203mm CTN Qty 25","Rod",1,1,6.78,,,,,,18,6.78,,,"Rod","Carton",,,12.2,,,,,,,,,,,,,5.22,4.54
1800592,7363,"Thrd Ac Rod - 2 End - 254mm CTN Qty 25","Rod",1,1,8.26,,,,,,18,8.26,,,"Rod","Carton",,,14.87,,,,,,,,,,,,,6.36,5.53
1800593,7364,"Thrd Ac Rod - 2 End - 305mm CTN Qty 25","Rod",1,1,9.87,,,,,,18,9.87,,,"Rod","Carton",,,17.77,,,,,,,,,,,,,7.59,6.6
1800594,7380,"Mini-Hasp/ Pr CTN Qty 20","Accessories",1,1,2,,,,,,18,2,,,"Accessories","Carton",,,3.6,,,,,,,,,,,,,1.7,1.5
1800595,7400,"Clear Acrylic Tube 2000Mm l 8Mm/ 5Mm CTN Qty 100","Tube",1,1,3.8,,,,,,18,3.8,,,"Tube","Carton",,,6.84,,,,,,,,,,,,,2.95,2.6
1800596,7401,"Clear Acrylic Tube 2000Mm l 8Mm/ 4Mm CTN Qty 100","Tube",1,1,4.6,,,,,,18,4.6,,,"Tube","Carton",,,8.28,,,,,,,,,,,,,3.6,3.15
1800597,7402,"Clear Acrylic Tube 2000Mm l 10Mm / 7Mm CTN Qty 100","Tube",1,1,5.35,,,,,,18,5.35,,,"Tube","Carton",,,9.63,,,,,,,,,,,,,4.2,3.7
1800598,7403,"Clear Acrylic Tube 2000Mm l 10Mm/ 6Mm CTN Qty 100","Tube",1,1,6.1,,,,,,18,6.1,,,"Tube","Carton",,,10.98,,,,,,,,,,,,,4.75,4.2
1800599,7404,"Clear Acrylic Tube 2000Mm l 12Mm / 9Mm CTN Qty 100","Tube",1,1,6.1,,,,,,18,6.1,,,"Tube","Carton",,,10.98,,,,,,,,,,,,,4.75,4.2
1800600,7405,"Clear Acrylic Tube 2000Mm l 12Mm / 8Mm CTN Qty 100","Tube",1,1,7.6,,,,,,18,7.6,,,"Tube","Carton",,,13.68,,,,,,,,,,,,,5.95,5.25
1800601,7406,"Clear Acrylic Tube 2000Mm l 14Mm / 10Mm CTN Qty 100","Tube",1,1,8.3,,,,,,18,8.3,,,"Tube","Carton",,,14.94,,,,,,,,,,,,,6.5,5.75
1800602,7407,"Clear Acrylic Tube 2000Mm l 15Mm / 12Mm CTN Qty 100","Tube",1,1,6.9,,,,,,18,6.9,,,"Tube","Carton",,,12.42,,,,,,,,,,,,,5.4,4.75
1800603,7408,"Clear Acrylic Tube 2000Mm l 15Mm / 11Mm CTN Qty 50","Tube",1,1,9.15,,,,,,18,9.15,,,"Tube","Carton",,,16.47,,,,,,,,,,,,,7.1,6.3
1800604,7409,"Clear Acrylic Tube 2000Mm l 16Mm / 12Mm CTN Qty 50","Tube",1,1,9.85,,,,,,18,9.85,,,"Tube","Carton",,,17.73,,,,,,,,,,,,,7.7,6.8
1800605,7410,"Clear Acrylic Tube 2000Mm l 18Mm / 14Mnm CTN Qty 50","Tube",1,1,10.6,,,,,,18,10.6,,,"Tube","Carton",,,19.08,,,,,,,,,,,,,8.3,7.35
1800606,7411,"Clear Acrylic Tube 2000Mm l 20Mm / 17Mm CTN Qty 50","Tube",1,1,11,,,,,,18,11,,,"Tube","Carton",,,19.8,,,,,,,,,,,,,8.6,7.6
1800607,7412,"Clear Acrylic Tube 2000Mm l 20Mm / 16Mm CTN Qty 50","Tube",1,1,11.45,,,,,,18,11.45,,,"Tube","Carton",,,20.61,,,,,,,,,,,,,8.95,7.9
1800608,7413,"Clear Acrylic Tube 2000Mm l 22Mm / 18Mm CTN Qty 40","Tube",1,1,12.45,,,,,,18,12.45,,,"Tube","Carton",,,22.41,,,,,,,,,,,,,10.05,8.9
1800609,7414,"Clear Acrylic Tube 2000Mm l 22Mm / 16Mm CTN Qty 40","Tube",1,1,17.65,,,,,,18,17.65,,,"Tube","Carton",,,31.77,,,,,,,,,,,,,14.25,12.6
1800610,7415,"Fab. Man CTN Qty 5","Accessories",1,1,10.8,,,,,,18,10.8,,,"Accessories","Carton",,,19.44,,,,,,,,,,,,,8.31,7.23
1800611,7416,"Clear Acrylic Tube 2000Mm l 25Mm / 21Mm CTN Qty 40","Tube",1,1,14.7,,,,,,18,14.7,,,"Tube","Carton",,,26.46,,,,,,,,,,,,,11.9,10.5
1800612,7417,"Clear Acrylic Tube 2000Mm l 30Mm / 26Mm CTN Qty 30","Tube",1,1,17.65,,,,,,18,17.65,,,"Tube","Carton",,,31.77,,,,,,,,,,,,,14.2,12.6
1800613,7418,"Clear Acrylic Tube 2000Mm l 30Mm / 24Mm CTN Qty 30","Tube",1,1,25,,,,,,18,25,,,"Tube","Carton",,,45,,,,,,,,,,,,,20.2,17.85
1800614,7419,"Clear Acrylic Tube 2000Mm l 35Mnm / 31Mm CTN Qty 30","Tube",1,1,20.6,,,,,,18,20.6,,,"Tube","Carton",,,37.08,,,,,,,,,,,,,16.6,14.7
1800615,7420,"Clear Acrylic Tube 2000Mm l 40Mm / 34Mm CTN Qty 30","Tube",1,1,34.6,,,,,,18,34.6,,,"Tube","Carton",,,62.28,,,,,,,,,,,,,27.9,24.7
1800616,7421,"Clear Acrylic Tube 2000Mm l 40Mm / 30Mm CTN Qty 30","Tube",1,1,54.4,,,,,,18,54.4,,,"Tube","Carton",,,97.92,,,,,,,,,,,,,43.9,38.85
1800617,7422,"Clear Acrylic Tube 2000Mm l 45Mm / 41Mm CTN Qty 25","Tube",1,1,26.45,,,,,,18,26.45,,,"Tube","Carton",,,47.61,,,,,,,,,,,,,21.4,18.9
1800618,7423,"Clear Acrylic Tube 2000Mm l 50Mm / 46Mm CTN Qty 25","Tube",1,1,29.4,,,,,,18,29.4,,,"Tube","Carton",,,52.92,,,,,,,,,,,,,23.8,21
1800619,7424,"Clear Acrylic Tube 2000Mm l 50Mm / 44Mm CTN Qty 25","Tube",1,1,44.1,,,,,,18,44.1,,,"Tube","Carton",,,79.38,,,,,,,,,,,,,35.6,31.5
1800620,7425,"Clear Acrylic Tube 2000Mm l 50Mm / 40Mm CTN Qty 25","Tube",1,1,27.8,,,,,,18,27.8,,,"Tube","Carton",,,50.04,,,,,,,,,,,,,22.5,19.9
1800621,7426,"Clear Acrylic Tube 2000Mm l 55Mm / 51Mm CTN Qty 20","Tube",1,1,33,,,,,,18,33,,,"Tube","Carton",,,59.4,,,,,,,,,,,,,26.7,23.6
1800622,7427,"Clear Acrylic Tube 2000Mm l 55Mm / 45Mm CTN Qty 20","Tube",1,1,74.4,,,,,,18,74.4,,,"Tube","Carton",,,133.92,,,,,,,,,,,,,62.2,55.1
1800623,7428,"Clear Acrylic Tube 2000Mm l 60Mm / 54Mm CTN Qty 20","Tube",1,1,51,,,,,,18,51,,,"Tube","Carton",,,91.8,,,,,,,,,,,,,42.7,37.8
1800624,7429,"Clear Acrylic Tube 2000Mm l 60Mm / 50Mm CTN Qty 20","Tube",1,1,82.2,,,,,,18,82.2,,,"Tube","Carton",,,147.96,,,,,,,,,,,,,68.8,60.9
1800625,7430,"Clear Acrylic Tube 2000Mm l 65Mm / 61Mm CTN Qty 20","Tube",1,1,37.5,,,,,,18,37.5,,,"Tube","Carton",,,67.5,,,,,,,,,,,,,31.4,27.8
1800626,7431,"Clear Acrylic Tube 2000Mm l 70Mm / 64Mm CTN Qty 20","Tube",1,1,60.2,,,,,,18,60.2,,,"Tube","Carton",,,108.36,,,,,,,,,,,,,50.4,44.6
1800627,7432,"Clear Acrylic Tube 2000Mm l 70Mm / 60Mm CTN Qty 15","Tube",1,1,97,,,,,,18,97,,,"Tube","Carton",,,174.6,,,,,,,,,,,,,81.25,71.9
1800628,7433,"Clear Acrylic Tube 2000Mm l 75Mm/ 69Mm CTN Qty 20","Tube",1,1,64.8,,,,,,18,64.8,,,"Tube","Carton",,,116.64,,,,,,,,,,,,,54.3,48.1
1800629,7434,"Clear Acrylic Tube 2000Mm l 80Mm / 74Mm CTN Qty 10","Tube",1,1,69.45,,,,,,18,69.45,,,"Tube","Carton",,,125.01,,,,,,,,,,,,,58.2,51.45
1800630,7435,"Clear Acrylic Tube 2000Mm l 80Mm / 70Mm CTN Qty 10","Tube",1,1,111.9,,,,,,18,111.9,,,"Tube","Carton",,,201.42,,,,,,,,,,,,,93.7,82.95
1800631,7436,"Clear Acrylic Tube 2000Mm l 85Mm / 81Mm CTN Qty 10","Tube",1,1,49.6,,,,,,18,49.6,,,"Tube","Carton",,,89.28,,,,,,,,,,,,,41.5,36.75
1800632,7437,"Clear Acrylic Tube 2000Mm l 90Mm / 84Mm CTN Qty 10","Tube",1,1,78,,,,,,18,78,,,"Tube","Carton",,,140.4,,,,,,,,,,,,,65.3,57.75
1800633,7438,"Clear Acrylic Tube 2000Mm l 90Mm /80Mm CTN Qty 10","Tube",1,1,122,,,,,,18,122,,,"Tube","Carton",,,219.6,,,,,,,,,,,,,106,93.9
1800634,7439,"Clear Acrylic Tube 2000Mm l 100Mm / 94Mm CTN Qty 8","Tube",1,1,84,,,,,,18,84,,,"Tube","Carton",,,151.2,,,,,,,,,,,,,73,64.6
1800635,7440,"Clear Acrylic Tube 2000Mm l 100Mm / 90Mm CTN Qty 8","Tube",1,1,136.5,,,,,,18,136.5,,,"Tube","Carton",,,245.7,,,,,,,,,,,,,118.65,105
1800636,7441,"Clear Acrylic Tube 2000Mm l 100Mm / 80Mm CTN Qty 6","Tube",1,1,259.4,,,,,,18,259.4,,,"Tube","Carton",,,466.92,,,,,,,,,,,,,225.4,199.5
1800637,7442,"Clear Acrylic Tube 2000Mm l 110Mm / 100Mm CTN Qty 6","Tube",1,1,151.4,,,,,,18,151.4,,,"Tube","Carton",,,272.52,,,,,,,,,,,,,131.6,116.5
1800638,7443,"Clear Acrylic Tube 2000Mm l 120Mm / 110Mm CTN Qty 6","Tube",1,1,165.1,,,,,,18,165.1,,,"Tube","Carton",,,297.18,,,,,,,,,,,,,143.5,127
1800639,7444,"Clear Acrylic Tube 2000Mm l 130Mm / 120Mm CTN Qty 6","Tube",1,1,179.4,,,,,,18,179.4,,,"Tube","Carton",,,322.92,,,,,,,,,,,,,155.9,138
1800640,7445,"Clear Acrylic Tube 2000Mm l 132Mm / 122Mm CTN Qty 6","Tube",1,1,182.25,,,,,,18,182.25,,,"Tube","Carton",,,328.05,,,,,,,,,,,,,158.4,140.2
1800641,7446,"Clear Acrylic Tube 2000Mm l 140Mm / 130Mm CTN Qty 6","Tube",1,1,191.1,,,,,,18,191.1,,,"Tube","Carton",,,343.98,,,,,,,,,,,,,166.1,147
1800642,7447,"Clear Acrylic Tube 2000Mm l 150Mm / 140Mm CTN Qty 5","Tube",1,1,208.3,,,,,,18,208.3,,,"Tube","Carton",,,374.94,,,,,,,,,,,,,181,160.2
1800643,7448,"Clear Acrylic Tube 2000Mm l 160Mm / 155Mm CTN Qty 4","Tube",1,1,122.85,,,,,,18,122.85,,,"Tube","Carton",,,221.13,,,,,,,,,,,,,106.8,94.5
1800644,7449,"Clear Acrylic Tube 2000Mm l 180Mm / 170Mm CTN Qty 2","Tube",1,1,273,,,,,,18,273,,,"Tube","Carton",,,491.4,,,,,,,,,,,,,237.3,210
1800645,7450,"Tufbuf Lambswool Pad 12Mm Nap - 125dia CTN Qty 10","Accessories",1,1,21.8,,,,,,18,21.8,,,"Accessories","Carton",,,39.24,,,,,,,,,,,,,19,16.9
1800646,7451,"Tufbuf Lambswool Pad 12Mm Nap - 180dia CTN Qty 10","Accessories",1,1,33.3,,,,,,18,33.3,,,"Accessories","Carton",,,59.94,,,,,,,,,,,,,27.8,24.7
1800647,7455,"Tufbuf Lambswool Pad 20Mm Nap - 125dia CTN Qty 10","Accessories",1,1,21.8,,,,,,18,21.8,,,"Accessories","Carton",,,39.24,,,,,,,,,,,,,19,16.9
1800648,7456,"Tufbuf Lambswool Pad 20Mm Nap - 180dia CTN Qty 10","Accessories",1,1,33.3,,,,,,18,33.3,,,"Accessories","Carton",,,59.94,,,,,,,,,,,,,27.8,24.7
1800649,7460,"Buffing Wheel 200 CTN Qty 5","Accessories",1,1,37.99,,,,,,18,37.99,,,"Accessories","Carton",,,68.38,,,,,,,,,,,,,29.22,25.41
1800650,7461,"Buffing Wheel 250mm dia. - 60 Ply CTN Qty 5","Accessories",1,1,49.34,,,,,,18,49.34,,,"Accessories","Carton",,,88.81,,,,,,,,,,,,,37.95,33
1800651,7465,"Conc Stich Buff Wh CTN Qty 5","Accessories",1,1,49.34,,,,,,18,49.34,,,"Accessories","Carton",,,88.81,,,,,,,,,,,,,37.95,33
1800652,7470,"Clear Acrylic Tube 2000Mm l 200Mm 190Mm / CTN Qty 2","Tube",1,1,307.1,,,,,,18,307.1,,,"Tube","Carton",,,552.78,,,,,,,,,,,,,266.9,236.25
1800653,7471,"Clear Acrylic Tube 2000Mm l 250Mm / 240 Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800654,7472,"Clear Acrylic Tube 2000Mm l 300Mm / 290Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800655,7473,"Clear Acrylic Tube 2000Mm l 350Mm / 340Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800656,7474,"Clear Acrylic Tube 2000Mm l 400Mm / 390Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800657,7475,"Clear Acrylic Tube 2000Mm l 450Mm / 440Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800658,7476,"Clear Acrylic Tube 2000Mm l 500Mm / 490Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800659,7477,"Clear Acrylic Tube 2000Mm l 550Mm / 540Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800660,7478,"Clear Acrylic Tube 2000Mm l 600Mm / 590Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
1800661,7479,"Clear Acrylic Tube 2000Mm l 610Mm / 600Mm CTN Qty 1","Tube",1,1,0,,,,,,18,0,,,"Tube","Carton",,,0,,,,,,,,,,,,,,
